Make,Model,Year,Engine Size,Mileage,Fuel Type,Transmission,Price
Honda,Model E,2011.0,1.0,114284.0,Diesel,Automatic,17767.383066323833
Ford,Model A,2005.0,1.7,183829.0,Petrol,Manual,15594.70553232477
Audi,Model A,2017.0,3.6,192741.0,Petrol,Automatic,27514.69469159325
Ford,Model A,2016.0,2.9,115591.0,Diesel,Automatic,27351.36381242153
Ford,Model B,2008.0,2.8,90111.0,Electric,Automatic,23340.74344947087
Toyota,Model E,2011.0,1.9,65858.0,Petrol,Manual,25042.058907583003
BMW,Model D,2001.0,1.8,105704.0,Electric,Manual,17538.624913049185
Ford,Model A,2007.0,4.3,54044.0,Electric,Manual,29201.58300853784
Toyota,Model B,2019.0,1.0,194087.0,Petrol,Manual,19325.627878611307
Ford,Model A,2008.0,2.9,117553.0,Diesel,Manual,23492.77601152288
Honda,Model D,2004.0,4.0,71388.0,Electric,Manual,25561.97333216093
Honda,Model E,2021.0,4.3,8647.0,Diesel,Automatic,37984.82607996481
Audi,Model C,2000.0,4.4,15077.0,Diesel,Manual,28244.653524130463
Ford,Model D,2020.0,3.9,125622.0,Electric,Automatic,31722.640666122654
Toyota,Model D,2008.0,2.0,23567.0,Electric,Automatic,25427.91970208839
Audi,Model E,2001.0,2.0,5729.0,Diesel,Automatic,23177.825343205383
BMW,Model E,2010.0,3.5,11590.0,Petrol,Manual,30592.240775593054
BMW,Model D,2002.0,3.0,64896.0,Electric,Automatic,21461.434644721518
Ford,Model B,2012.0,4.2,57587.0,Diesel,Manual,29254.35901989474
Honda,Model C,2004.0,2.0,61473.0,Diesel,Automatic,20859.847575361426
BMW,Model A,2019.0,1.0,187633.0,Diesel,Automatic,22791.35630889031
Toyota,Model A,2014.0,1.4,68983.0,Petrol,Manual,22063.68794967858
Honda,Model B,2000.0,1.8,51517.0,Diesel,Manual,20407.39991968346
Ford,Model B,2006.0,2.5,136695.0,Petrol,Automatic,21647.643932857223
BMW,Model A,2009.0,3.2,80840.0,Electric,Manual,22264.883153363277
Audi,Model E,2009.0,2.8,81285.0,Diesel,Automatic,22280.101062663187
BMW,Model C,2003.0,2.3,172880.0,Diesel,Manual,19335.960827486502
Toyota,Model C,2016.0,1.8,14422.0,Petrol,Manual,29718.96022414569
Honda,Model B,2009.0,2.2,133049.0,Diesel,Manual,19670.110993681035
Honda,Model A,2012.0,3.3,163544.0,Electric,Automatic,23063.04602600544
Audi,Model D,2014.0,4.2,115169.0,Diesel,Manual,32707.427185492263
Ford,Model A,2000.0,1.5,116598.0,Petrol,Manual,14579.927536474108
Toyota,Model D,2015.0,1.9,185016.0,Electric,Manual,19855.33635005244
Audi,Model C,2008.0,3.3,133034.0,Diesel,Manual,21277.524645626887
Toyota,Model B,2008.0,2.8,5523.0,Electric,Automatic,28411.635030677888
BMW,Model C,2010.0,1.2,63446.0,Petrol,Manual,19418.89596981651
Audi,Model C,2017.0,4.4,130579.0,Petrol,Automatic,29755.66538008412
Toyota,Model C,2019.0,4.0,19299.0,Diesel,Automatic,38053.16780237341
Toyota,Model A,2020.0,2.1,1179.0,Electric,Automatic,31316.65297510545
BMW,Model D,2002.0,3.3,154987.0,Electric,Automatic,19863.643074125102
BMW,Model D,2012.0,1.1,79112.0,Electric,Automatic,27094.238285831867
Honda,Model C,2017.0,3.3,74006.0,Electric,Manual,28104.378235603264
Audi,Model D,2004.0,1.1,60037.0,Petrol,Automatic,18289.04674234173
BMW,Model A,2004.0,3.5,170404.0,Diesel,Automatic,19946.289385224525
BMW,Model B,2012.0,3.4,168345.0,Electric,Manual,23942.921983973767
Honda,Model C,2013.0,3.8,101813.0,Petrol,Manual,28258.86939772318
Honda,Model A,2009.0,2.7,162049.0,Diesel,Automatic,24304.369225285573
Ford,Model D,2005.0,3.5,132382.0,Diesel,Manual,20584.4710534871
BMW,Model D,2004.0,4.0,145833.0,Petrol,Manual,20104.083007329515
Audi,Model A,2007.0,3.2,15507.0,Petrol,Automatic,28658.740940469
Honda,Model C,2018.0,3.1,62294.0,Diesel,Manual,31090.6219070861
BMW,Model E,2016.0,1.7,74019.0,Diesel,Manual,26096.46945136584
Audi,Model E,2004.0,1.3,37473.0,Petrol,Manual,21775.906289364797
Toyota,Model A,2016.0,2.3,4165.0,Petrol,Manual,31280.030265553625
Audi,Model D,2004.0,2.3,24630.0,Diesel,Automatic,26392.334885512435
Ford,Model E,2013.0,2.0,64430.0,Electric,Manual,30600.748037586432
Toyota,Model E,2010.0,2.4,178269.0,Diesel,Automatic,19082.617230271742
Ford,Model B,2014.0,2.1,154099.0,Petrol,Manual,24311.990564731463
Ford,Model D,2021.0,2.5,31600.0,Electric,Automatic,32341.772059105577
Audi,Model B,2005.0,3.2,25785.0,Electric,Automatic,25056.77678357108
BMW,Model D,2018.0,1.1,132495.0,Electric,Automatic,22063.88642301876
Toyota,Model D,2013.0,3.7,147563.0,Electric,Automatic,25458.337944266485
BMW,Model A,2004.0,4.5,139863.0,Diesel,Automatic,24757.508954838777
Audi,Model A,2007.0,3.0,88625.0,Diesel,Manual,25587.67609891013
BMW,Model B,2003.0,1.8,80567.0,Electric,Manual,20500.36071715779
BMW,Model A,2003.0,2.0,111132.0,Petrol,Manual,16211.463762209649
Audi,Model E,2018.0,2.2,161689.0,Electric,Automatic,26800.86898690397
Toyota,Model A,2008.0,3.1,4695.0,Petrol,Manual,32050.766112202076
Honda,Model E,2004.0,3.3,68453.0,Electric,Manual,23615.96684471233
BMW,Model A,2018.0,1.5,70669.0,Electric,Manual,29423.342595758357
Audi,Model A,2002.0,3.9,91364.0,Electric,Automatic,24610.549226809475
Honda,Model A,2012.0,1.0,155607.0,Electric,Automatic,18632.355525623665
Audi,Model A,2008.0,2.1,164854.0,Electric,Automatic,19685.975981940675
Audi,Model D,2015.0,2.2,43701.0,Electric,Automatic,31177.782578886625
Toyota,Model D,2017.0,1.5,63720.0,Electric,Automatic,28060.34266450885
Ford,Model C,2001.0,3.1,156240.0,Petrol,Manual,18065.916554968822
Ford,Model E,2013.0,2.7,58193.0,Petrol,Automatic,29798.115690973795
BMW,Model B,2018.0,2.7,37310.0,Electric,Automatic,31880.10989803181
Ford,Model B,2005.0,2.9,127107.0,Petrol,Automatic,21735.40632344702
BMW,Model D,2000.0,4.3,180849.0,Petrol,Automatic,17272.550390583132
Honda,Model D,2008.0,2.6,121778.0,Petrol,Automatic,20933.1120253564
BMW,Model B,2018.0,2.0,130972.0,Electric,Manual,23069.243452423165
Audi,Model C,2000.0,1.2,138524.0,Electric,Automatic,15991.31971715208
Honda,Model C,2012.0,2.2,157385.0,Diesel,Manual,20485.432563608032
Toyota,Model B,2020.0,1.3,53282.0,Petrol,Manual,29298.962893910782
Audi,Model B,2009.0,1.5,103652.0,Electric,Automatic,18414.233467749065
Toyota,Model D,2005.0,2.5,187867.0,Diesel,Manual,16600.49370504281
Ford,Model B,2020.0,2.4,42271.0,Petrol,Automatic,31930.16210098969
Audi,Model A,,3.1,8471.0,Electric,Automatic,26921.17574758276
BMW,Model D,2016.0,4.4,148548.0,Diesel,Automatic,29568.91085771612
Honda,Model D,2012.0,3.5,37739.0,Electric,Automatic,27673.351176589043
Toyota,Model E,2020.0,4.0,112123.0,Diesel,Manual,33856.7989782005
Honda,Model C,2021.0,1.1,178622.0,Electric,Automatic,24969.60224312001
Ford,Model B,2006.0,1.1,40464.0,Petrol,Automatic,22383.727156880726
Honda,Model C,2003.0,2.3,44733.0,Electric,Automatic,21358.34152517562
Toyota,Model C,2017.0,2.3,95203.0,Electric,Manual,26874.420589350288
BMW,Model C,2005.0,2.4,81682.0,Diesel,Automatic,22115.073250496876
Ford,Model A,2013.0,1.4,22500.0,Diesel,Manual,24089.188167139087
BMW,Model A,2001.0,1.4,27217.0,Electric,Automatic,23438.07026544424
Audi,Model C,2019.0,2.1,14272.0,Electric,Automatic,32986.54069040026
Toyota,Model B,2005.0,3.6,113290.0,Electric,Manual,21166.93344249357
Ford,Model D,2006.0,1.7,128256.0,Electric,Automatic,21592.069421225457
Honda,Model C,2013.0,1.5,55820.0,Diesel,Automatic,26194.381835604087
Ford,Model E,2019.0,1.9,78216.0,Petrol,Manual,26840.052343926483
Audi,Model D,2008.0,1.2,3728.0,Diesel,Automatic,24888.65511292775
Ford,Model A,2011.0,1.6,89553.0,Petrol,Manual,23055.6875322652
Honda,Model E,2008.0,3.9,40396.0,Petrol,Manual,32246.300625546904
Toyota,Model C,2000.0,2.4,14822.0,Petrol,Manual,23366.11248130455
Honda,Model B,2021.0,2.0,6224.0,Electric,Automatic,32822.102954295915
Ford,Model E,2012.0,2.8,59024.0,Electric,Automatic,33241.95858267374
Ford,Model A,2005.0,2.0,109293.0,Electric,Automatic,21091.47174474404
Ford,Model B,2016.0,1.2,117973.0,Electric,Manual,24243.61861632493
BMW,Model B,2020.0,4.3,129428.0,Diesel,Automatic,31543.54946326801
Honda,Model A,2003.0,3.4,12812.0,Diesel,Manual,27207.209559993127
Honda,Model C,2008.0,3.4,50657.0,Petrol,Manual,27241.039023374964
BMW,Model A,2007.0,1.6,166377.0,Diesel,Automatic,19024.20623677125
BMW,Model A,2021.0,2.4,141383.0,Diesel,Automatic,26237.551098035467
Honda,Model A,2007.0,2.9,137606.0,Petrol,Automatic,20749.233588905678
Honda,Model D,2004.0,4.0,74091.0,Diesel,Manual,27447.022162211302
BMW,Model B,2021.0,2.3,44349.0,Petrol,Manual,31606.9655754927
Audi,Model A,2021.0,1.7,30897.0,Diesel,Automatic,31450.72468179368
BMW,Model B,2018.0,2.7,22325.0,Diesel,Automatic,30622.273834189764
Toyota,Model E,2001.0,3.0,65912.0,Petrol,Manual,25830.92901989231
Toyota,Model B,2021.0,3.8,186983.0,Electric,Manual,28054.296666708684
Audi,Model D,2006.0,2.3,7148.0,Electric,Manual,23515.47067647988
Toyota,Model D,2021.0,2.8,16849.0,Diesel,Automatic,38889.184022401925
Ford,Model B,2014.0,3.4,173425.0,Petrol,Manual,23599.75265709749
Toyota,Model C,2009.0,1.1,119382.0,Petrol,Manual,21721.975669856238
Honda,Model C,2018.0,3.7,166885.0,Petrol,Manual,25244.50884706049
Toyota,Model A,2003.0,1.5,42447.0,Electric,Manual,
Honda,Model A,2008.0,4.3,115446.0,Electric,Automatic,24410.268097764307
Honda,Model C,2011.0,1.7,38989.0,Petrol,Manual,22488.803602771837
Honda,Model D,2015.0,1.4,141353.0,Petrol,Automatic,23180.238407093395
,Model E,2019.0,3.8,118239.0,Electric,Manual,28553.73169512213
Honda,Model A,2019.0,1.9,74343.0,Electric,Automatic,28093.30873623876
Audi,Model C,2009.0,3.2,189508.0,Electric,Manual,19934.04864912072
Toyota,Model C,2000.0,1.1,44449.0,Petrol,Manual,18814.61015465965
BMW,Model B,2012.0,4.3,49639.0,Petrol,Automatic,32143.19028156329
Audi,Model A,2008.0,2.5,182345.0,Electric,Manual,18355.02941317461
Toyota,Model B,2004.0,3.9,119088.0,Electric,Automatic,23293.33321511884
BMW,Model C,2006.0,2.6,21101.0,Electric,Manual,25848.17368527032
Toyota,Model C,2015.0,4.0,129216.0,Petrol,Manual,29316.30929555499
Ford,Model B,2002.0,3.7,145854.0,Petrol,Manual,16947.86606418982
Toyota,Model C,2010.0,3.8,95231.0,Petrol,Automatic,30711.84438984121
Honda,Model D,2001.0,4.2,199708.0,Electric,,15694.685900125083
Audi,Model D,2005.0,1.8,,Petrol,Manual,24458.982747945167
Honda,Model C,2008.0,1.3,102362.0,Petrol,Manual,20543.30606728966
Ford,Model B,2013.0,2.3,158317.0,Electric,Automatic,21764.04146020977
Ford,Model C,2009.0,3.3,193329.0,Electric,Automatic,16451.85327479754
BMW,Model B,2011.0,3.5,63636.0,Petrol,Manual,26834.01449874652
Honda,Model A,2009.0,1.4,127066.0,Diesel,Manual,21396.876950372596
Honda,Model A,2019.0,4.2,12669.0,Diesel,Manual,40739.89270764864
Honda,Model C,2020.0,3.0,67173.0,Petrol,Automatic,34578.17523031844
Ford,Model C,2016.0,4.2,30766.0,Diesel,Manual,33051.681657319816
Ford,Model B,2004.0,2.5,135285.0,Petrol,Automatic,19130.218213596065
Toyota,Model C,2007.0,3.8,48393.0,Petrol,Automatic,31877.37238306675
Toyota,Model E,2018.0,4.4,118993.0,Electric,Automatic,34983.11813068592
Honda,Model D,2001.0,3.8,53326.0,Diesel,Automatic,26168.481257320425
Ford,Model B,2000.0,3.9,66119.0,Electric,Automatic,22911.825444656934
Toyota,Model C,2000.0,2.4,54616.0,Electric,Manual,21095.302239749195
Honda,Model A,2009.0,2.6,96091.0,Petrol,Automatic,19458.354363950697
Toyota,,2018.0,1.2,57924.0,Diesel,Manual,28448.59101903329
Ford,Model D,2018.0,2.1,50012.0,Diesel,Manual,26124.48528600084
Toyota,Model C,2000.0,3.6,157437.0,Electric,,16475.641691201883
Toyota,Model E,2005.0,3.1,187740.0,Electric,Manual,22096.91647549868
Ford,Model B,2009.0,2.6,35310.0,Electric,Manual,22713.39886744116
Toyota,Model B,2008.0,3.7,187999.0,Petrol,Manual,22116.093339506184
Ford,Model B,2016.0,2.8,87657.0,Electric,Manual,31713.317848943
,Model A,2011.0,1.8,70531.0,Petrol,Manual,22313.150153798284
Toyota,Model A,2009.0,3.9,112631.0,Electric,Manual,21691.070673785747
Audi,Model D,2012.0,1.3,,Petrol,Manual,20930.54828853109
Ford,Model A,2019.0,1.0,77350.0,Diesel,Manual,23840.75590038952
Toyota,Model E,2004.0,2.5,184144.0,Diesel,Automatic,16329.186126762665
Ford,Model E,2012.0,2.3,168879.0,Diesel,Manual,22580.667043535246
BMW,Model C,2001.0,3.5,108886.0,Petrol,Manual,23392.237251797964
Honda,Model B,2018.0,1.2,146181.0,Petrol,Automatic,25876.367504165508
BMW,Model E,2015.0,2.1,102646.0,Diesel,Manual,24989.54854205393
Honda,Model A,2011.0,2.9,105636.0,Electric,Automatic,22411.608396388776
Honda,Model C,2013.0,2.3,17335.0,Electric,Manual,31288.968696540964
Honda,Model A,2021.0,4.2,110909.0,Electric,Automatic,31876.206608958004
Ford,Model B,2004.0,1.4,147947.0,Electric,Automatic,14407.977319451886
Toyota,Model A,2000.0,3.3,76955.0,Electric,Manual,20280.529213077803
Audi,Model B,2013.0,3.6,15791.0,Petrol,Automatic,31548.05815275154
Honda,Model A,2015.0,1.2,124062.0,Diesel,Automatic,21479.38730796656
Audi,Model A,2019.0,2.5,21251.0,Diesel,Automatic,30650.910328160822
BMW,Model E,2010.0,1.6,123517.0,Petrol,Automatic,21938.597530494957
Toyota,Model B,2000.0,2.4,184939.0,Diesel,Automatic,12870.822733007994
Toyota,Model B,2000.0,1.2,27809.0,Electric,Manual,16608.04561229219
Toyota,Model B,2016.0,1.6,178628.0,Petrol,Manual,23124.42745264179
Honda,Model D,2017.0,4.3,121253.0,Electric,Automatic,26546.320005963786
,Model C,2006.0,4.2,57679.0,Petrol,Automatic,28637.35812312315
BMW,Model A,2008.0,4.1,134952.0,Petrol,Manual,25980.21223023151
BMW,Model B,2001.0,2.1,172649.0,Diesel,Automatic,13989.757467261965
Honda,Model E,2001.0,3.5,178418.0,Diesel,Automatic,16995.557369463546
Audi,Model B,2015.0,3.5,92703.0,Electric,Manual,33196.50407976227
BMW,Model A,2009.0,3.3,116570.0,Electric,Automatic,27085.35800527344
Honda,Model D,2017.0,2.5,101572.0,Electric,Automatic,27709.59903946785
Honda,Model E,2003.0,1.8,161685.0,Electric,Automatic,16610.265569479823
Honda,Model C,,3.5,121625.0,Petrol,Manual,23466.37531173507
Audi,Model D,2021.0,2.1,157682.0,Electric,Automatic,29072.705615230007
Honda,Model A,2021.0,4.1,164637.0,Petrol,Automatic,28592.345166082927
Ford,Model B,2003.0,3.1,65415.0,Diesel,Automatic,24077.35558287214
BMW,Model E,2012.0,3.4,14374.0,Diesel,Automatic,31830.815402837543
Audi,Model A,2000.0,2.1,89903.0,Petrol,Automatic,17156.66881883826
Audi,Model B,2013.0,1.4,143910.0,Petrol,Manual,21302.153433623786
Ford,Model B,2021.0,2.0,46403.0,Electric,Manual,29825.435985795888
Toyota,Model E,2012.0,1.0,109406.0,Petrol,Automatic,17609.750501839197
Honda,Model B,2016.0,1.1,126997.0,Electric,Manual,23265.636518789797
Toyota,Model E,2021.0,4.2,72042.0,Electric,Manual,36451.81537040016
Honda,Model E,2011.0,3.9,15848.0,Electric,Automatic,33776.71700787859
Toyota,Model A,2004.0,4.3,155306.0,Electric,Automatic,22417.05403944429
Ford,Model B,2002.0,2.5,151807.0,Diesel,Manual,18929.632006048152
Toyota,Model D,2003.0,1.3,162105.0,Diesel,Automatic,14529.935690526025
Audi,Model A,2008.0,2.2,125812.0,Diesel,,23127.337699168773
Toyota,Model A,2000.0,4.3,74090.0,Petrol,Automatic,24139.81651663303
Audi,Model D,2015.0,2.5,132941.0,Electric,Automatic,23835.27864621704
Ford,Model D,2003.0,2.2,135422.0,Electric,Manual,20029.4005081936
Ford,Model C,2013.0,4.3,167080.0,Petrol,Automatic,25918.666373587384
Audi,Model B,2019.0,3.7,147497.0,Electric,Automatic,28750.763825718717
Audi,Model D,2020.0,2.9,74600.0,Diesel,Automatic,29924.50709698572
Honda,Model B,2016.0,3.4,199718.0,Petrol,Automatic,
Honda,Model E,2017.0,1.9,76189.0,Diesel,Automatic,25099.762881254188
Honda,Model A,2010.0,2.4,188163.0,Diesel,Manual,17093.957897092132
Ford,Model D,2021.0,3.1,130557.0,Diesel,Manual,26828.112177064624
Honda,Model D,2003.0,4.0,3875.0,Petrol,Automatic,31867.97604316073
Honda,Model C,2011.0,1.1,13229.0,Petrol,Manual,27500.39279688593
Toyota,Model C,2017.0,1.6,130329.0,Petrol,Automatic,19895.126867491155
Honda,Model B,2019.0,2.2,58876.0,Petrol,Automatic,28210.9370480114
Honda,Model E,2002.0,2.4,84475.0,Diesel,Automatic,17114.311930074236
BMW,Model D,2008.0,1.4,24372.0,Diesel,Manual,23172.06072637396
Toyota,Model E,2016.0,2.4,80560.0,Electric,Automatic,29245.657017223988
BMW,Model D,2018.0,3.5,115765.0,,Automatic,25452.211189257778
Toyota,Model D,2018.0,2.8,155010.0,Petrol,Automatic,30085.45361361904
Ford,Model B,2010.0,4.1,11603.0,Petrol,Automatic,31569.86626955614
BMW,Model A,2014.0,1.8,67647.0,Petrol,Manual,24730.73127034802
Toyota,Model E,2003.0,3.7,15016.0,Petrol,Automatic,27363.68839094237
Honda,Model A,2019.0,2.3,100637.0,Diesel,Manual,28082.092540541817
Toyota,Model A,2000.0,1.6,111723.0,Petrol,Automatic,
Ford,Model E,2005.0,3.2,71949.0,Petrol,Manual,25063.657026270743
Ford,Model D,2010.0,3.4,126361.0,Electric,Manual,27804.887681804867
Toyota,Model A,2021.0,1.6,94853.0,Diesel,Automatic,28283.010648379925
BMW,Model E,2000.0,1.4,55572.0,Diesel,Manual,21494.796306099044
Audi,Model A,2015.0,2.1,159479.0,Electric,Manual,22386.8980512424
Ford,Model A,2020.0,2.9,65199.0,Petrol,Manual,32456.770507195102
Audi,Model E,2016.0,3.3,28293.0,Electric,Automatic,35794.91455581698
Toyota,Model C,2010.0,2.9,48187.0,Diesel,Manual,30000.8777354063
Honda,Model E,2001.0,1.3,126948.0,Petrol,Manual,17036.0637275611
Ford,Model E,2004.0,2.3,4753.0,Electric,Automatic,23862.371244660597
BMW,Model E,2016.0,1.1,34936.0,Diesel,Manual,29287.98732353434
Ford,Model B,2012.0,3.2,38291.0,Electric,Automatic,33440.22314164564
Honda,Model E,2007.0,2.0,10353.0,Petrol,Automatic,28708.883102147734
BMW,Model E,2019.0,3.5,64076.0,Petrol,Manual,32882.41209194289
Audi,Model B,2018.0,3.2,23457.0,Electric,Manual,32637.98659279521
BMW,Model E,2016.0,1.1,89083.0,Electric,Automatic,24437.082619477907
BMW,Model C,2008.0,2.5,176849.0,Diesel,Manual,20917.02698923728
Ford,Model C,2010.0,2.3,141299.0,Electric,Automatic,20822.87209541207
BMW,Model C,2013.0,3.7,14968.0,Electric,Manual,33062.729223390976
Audi,Model A,2017.0,3.5,49223.0,Electric,Manual,31856.08688836198
Audi,Model E,2020.0,3.9,,Petrol,Automatic,25632.40584301654
Ford,Model D,2011.0,2.9,5294.0,Diesel,Manual,29985.61335637275
BMW,Model A,2008.0,2.2,28786.0,Petrol,Automatic,27661.01688161738
Toyota,Model D,2008.0,3.5,63927.0,Diesel,Automatic,31144.465654285224
BMW,Model C,2014.0,2.1,93709.0,Electric,Automatic,21151.89739636011
Ford,Model C,2018.0,2.9,165311.0,Electric,Automatic,21930.18678104696
Toyota,Model C,2021.0,2.6,160381.0,Diesel,Manual,27688.86127978963
BMW,Model C,2009.0,3.1,39806.0,Petrol,Automatic,23484.64496723896
BMW,Model C,2005.0,2.3,194684.0,Diesel,Manual,17769.264296266134
Toyota,Model C,2013.0,1.9,153388.0,Petrol,Manual,25216.09479568349
Toyota,Model D,2011.0,1.6,37307.0,Diesel,Manual,26201.90324215774
Ford,Model D,2010.0,1.5,198378.0,Electric,Automatic,14458.471366002332
Toyota,Model C,2018.0,3.7,4747.0,Electric,Manual,34232.77080217092
Ford,Model D,2019.0,2.4,47378.0,Petrol,Automatic,24956.525812108084
BMW,Model B,2018.0,3.0,122647.0,Electric,Manual,28374.38119709116
Toyota,Model A,2013.0,1.6,106761.0,Electric,Manual,25239.037982678903
Toyota,Model B,2001.0,1.8,23206.0,Diesel,Manual,21085.982636841803
BMW,Model B,2009.0,3.8,6227.0,Petrol,Manual,30685.87730247845
Toyota,Model E,2014.0,1.5,152900.0,Diesel,Automatic,21649.81639876973
Ford,Model A,2012.0,3.3,97942.0,Electric,Automatic,26016.769832154616
Ford,Model B,2015.0,2.9,183090.0,Petrol,Manual,23192.211096130548
BMW,Model E,2015.0,3.8,124592.0,Diesel,Manual,30000.64828147947
Honda,Model A,2000.0,3.3,199767.0,Diesel,Automatic,16275.414773867727
BMW,Model D,2001.0,3.1,19475.0,Electric,Manual,24441.050656908083
Honda,Model C,2005.0,2.8,157631.0,Diesel,Manual,18937.88732726752
Honda,Model B,2010.0,2.6,137552.0,Electric,Automatic,22686.600743025603
Audi,Model D,2009.0,4.4,137933.0,Electric,Automatic,25853.459337114808
Ford,Model C,2014.0,3.5,142760.0,Electric,Automatic,26440.81704828975
Ford,Model E,2002.0,3.4,18941.0,Diesel,Manual,27304.7102863064
BMW,Model B,2010.0,3.5,80962.0,Petrol,Automatic,27891.57984470321
Toyota,Model B,2021.0,1.8,44362.0,Electric,Automatic,33558.27509342356
Ford,Model D,2006.0,2.8,84239.0,Electric,Automatic,20358.562942368924
Toyota,Model A,2011.0,3.0,51807.0,Petrol,Manual,30501.966050147337
Audi,Model C,2001.0,2.4,16151.0,Diesel,Manual,21869.24156462378
Toyota,Model B,,2.6,129663.0,Electric,Manual,18178.904083050864
Audi,Model B,2007.0,3.6,112905.0,Petrol,Manual,24360.661516017502
Audi,Model A,2000.0,4.4,163428.0,Petrol,Manual,21154.596379453105
BMW,Model A,2007.0,1.1,47640.0,Petrol,Automatic,25834.261014629912
Audi,Model D,2015.0,3.2,165924.0,Petrol,Automatic,24196.58618944266
Toyota,Model B,2019.0,4.0,32953.0,Petrol,Automatic,33647.14407407363
Toyota,Model E,2010.0,3.5,29145.0,Electric,Automatic,30029.43992090406
Audi,Model E,2012.0,3.1,153820.0,Diesel,Manual,24488.786270420736
Audi,Model E,2020.0,2.3,190471.0,Petrol,Automatic,17287.088784765932
Toyota,Model A,2004.0,3.8,149177.0,Electric,Manual,23561.019427054493
Ford,Model E,2010.0,1.6,146505.0,Petrol,Manual,19243.36548200009
Toyota,Model B,2006.0,3.3,115016.0,Petrol,Manual,21611.47341639161
Ford,Model C,2003.0,2.7,128677.0,Electric,Manual,20006.60508117495
Ford,Model E,2009.0,3.4,167381.0,Electric,Manual,24455.12925358985
Audi,Model E,2006.0,3.2,198100.0,Petrol,Automatic,16967.723646090628
Honda,Model C,2002.0,1.6,187656.0,Diesel,Automatic,13550.462023407788
Honda,Model A,2005.0,3.3,115697.0,Electric,Manual,21995.59149947272
Ford,Model A,2006.0,1.3,141425.0,Petrol,Automatic,16535.39709568415
Audi,Model A,2006.0,4.0,171096.0,Petrol,Manual,20391.717365272343
Toyota,Model B,2003.0,1.1,99771.0,Diesel,Manual,20113.77101970495
Toyota,Model E,2010.0,,100092.0,Electric,Manual,27345.602768574947
